"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj"
"R0s879",250,0.218486555764813,0.218486555764774,0.233418751839156,0.233418751839106,1.28743086960089e-14,1.31221790012388e-14,3000,0.208178072797894,2.68014877294029e-15,3.53205125928883e-18,0.12,0.12,0.9
"R0s880",250,0.218051793924744,0.21805179392493,0.233418751838914,0.233418751839106,1.07937145469896e-14,1.09649752519199e-14,3000,0.208178072797702,2.24701469272082e-15,2.44172646338936e-18,0.12,0.12,0.9
"R0s881",250,0.217617032085033,0.217617032085086,0.233418751839052,0.233418751839106,8.74736947638636e-15,8.85718742688308e-15,3000,0.208178072797811,1.82101051964451e-15,1.56655595488975e-18,0.12,0.12,0.9
"R0s882",250,0.217182270246987,0.217182270245242,0.233418751840986,0.233418751839106,6.74714302723795e-15,6.80998454493791e-15,3000,0.208178072799342,1.40460723231192e-15,8.96910523382234e-19,0.12,0.12,0.9
"R0s883",250,0.216747508398444,0.216747508405398,0.233418751831617,0.233418751839106,4.77533290653278e-15,4.80466602728821e-15,3000,0.208178072791924,9.94119601421849e-16,4.18877715101474e-19,0.12,0.12,0.9
"R0s884",250,0.216312746562094,0.216312746565554,0.233418751835588,0.233418751839106,2.8449507187866e-15,2.85359575852225e-15,3000,0.208178072795068,5.92256357833938e-16,1.23514867216049e-19,0.12,0.12,0.9
"R0s885",250,0.113869268526082,0.113869268526085,0.102482341673474,0.102482341673476,0,1.45609618096948e-15,3000,0.0974059120866704,0,3.87785815604714e-17,0.15,0.15,0.9
"R0s886",250,0.110051630819945,0.110051630819907,0.102482341673512,0.102482341673476,2.18598861173003e-16,3.47841764691106e-16,3000,0.0974059120867049,2.12928214536713e-17,3.75826646721669e-18,0.15,0.15,0.9
"R0s887",250,0.106233993113725,0.10623399311373,0.102482341673471,0.102482341673476,1.13198792503904e-16,1.37482752180188e-16,3000,0.0974059120866677,1.10262316309522e-17,7.29814917116865e-19,0.15,0.15,0.9
"R0s888",250,0.102416355407547,0.102416355407553,0.102482341673472,0.102482341673476,5.59795296109242e-17,6.12331683107348e-17,3000,0.0974059120866688,5.45273713993475e-18,1.60404913867016e-19,0.15,0.15,0.9
"R0s889",250,0.0985987177013701,0.0985987177013758,0.102482341673476,0.102482341673476,2.23284036310173e-17,2.31070277872218e-17,3000,0.0974059120866723,2.17491852111861e-18,2.39926028727453e-20,0.15,0.15,0.9
"R0s890",250,0.096689898848346,0.0966898988482872,0.102482341673537,0.102482341673476,1.0327138822015e-17,1.04866685543243e-17,3000,0.0974059120867272,1.00592437620462e-18,4.9319332285433e-21,0.15,0.15,0.9
"R0s891",250,0.0964990169627234,0.0964990169629783,0.102482341673209,0.102482341673476,9.25271245331788e-18,9.37990056829608e-18,3000,0.0974059120864313,9.0126889578891e-19,3.93323473242092e-21,0.15,0.15,0.9
"R0s892",250,0.0963081350776556,0.0963081350776694,0.102482341673459,0.102482341673476,8.20189270740304e-18,8.30099123514516e-18,3000,0.0974059120866569,7.98912840001494e-19,3.06546192344154e-21,0.15,0.15,0.9
"R0s893",250,0.0961172531925027,0.0961172531923606,0.102482341673632,0.102482341673476,7.16862411494912e-18,7.24357535075344e-18,3000,0.0974059120868132,6.98266370324143e-19,2.31915931155446e-21,0.15,0.15,0.9
"R0s894",250,0.0959263713073187,0.0959263713070517,0.102482341673766,0.102482341673476,6.15682224360401e-18,6.21139641015125e-18,3000,0.0974059120869345,5.99710886195375e-19,1.68911685063762e-21,0.15,0.15,0.9
"R0s895",250,0.0957354894216026,0.0957354894217429,0.102482341673323,0.102482341673476,5.16259522912783e-18,5.20031794733118e-18,3000,0.0974059120865343,5.02867297026787e-19,1.16786907193546e-21,0.15,0.15,0.9
"R0s896",250,0.0955446075354519,0.095544607536434,0.102482341672439,0.102482341673476,4.18721357132594e-18,4.21142865215794e-18,3000,0.0974059120857361,4.07859357012775e-19,7.49883078823101e-22,0.15,0.15,0.9
"R0s897",250,0.0953537256507535,0.0953537256511251,0.102482341673078,0.102482341673476,3.22958080336488e-18,3.24344048837383e-18,3000,0.0974059120863136,3.14580263808206e-19,4.29314303395908e-22,0.15,0.15,0.9
"R0s898",250,0.0951628437657667,0.0951628437658163,0.102482341673419,0.102482341673476,2.28942011578148e-18,2.29590160438502e-18,3000,0.0974059120866213,2.23003054527153e-19,2.00820986887423e-22,0.15,0.15,0.9
"R0s899",250,0.0949719618594855,0.0949719618805074,0.102482341650782,0.102482341673476,1.36621291617474e-18,1.36812681149123e-18,3000,0.0974059120661891,1.33077215176608e-19,5.93147732984795e-23,0.15,0.15,0.9
"R0s900",0,1,12.6893408415651,0.900000000000003,11.4204067574086,0,107.745205669165,1000,0.593430340259402,0,0.463103045570437,0.03,0.03,0.9
"R0s901",0,0.999999999999994,10.1643912140103,1.12357016932474,11.4204067574086,22.8882886349793,114.441443174896,1000,0.674883002564488,15.4469169575375,0.393507483100481,0.03,0.03,0.9
"R0s902",0,1,7.63944158645554,1.49492690377483,11.4204067574086,48.2358516539772,120.589629134943,1000,0.775735002943857,37.4182385247975,0.310986038792726,0.03,0.03,0.9
"R0s903",0,0.999999999999996,5.11449195890077,2.23295037888046,11.4204067574086,73.8530686760426,123.088447793404,1000,0.892788351930176,65.9351594682702,0.211620126180619,0.03,0.03,0.9
"R0s904",0,0.999999999999986,2.58954233134599,4.41020276794329,11.4204067574086,83.7360708036824,104.670088504603,1000,0.987847286100733,82.7184502921565,0.0899771576202603,0.03,0.03,0.9
"R0s905",0,1.00000001159441,1.32706751756861,8.60574668479979,11.4204067574086,40.1197179744599,44.5774644598684,1000,0.999816949170123,40.1123740267903,0.0191599797008846,0.03,0.03,0.9
"R0s906",0,1.00008686815523,1.20082003619087,9.51133265839363,11.4204067574086,27.6845850219623,30.4228654560541,1000,0.999925991651858,27.6825361315558,0.0117684378403001,0.03,0.03,0.9
"R0s907",0,1.00371642459685,1.07457255481313,10.6673577197226,11.4204067574086,11.1450207732416,12.1181313030035,1000,0.999976707001118,11.1447611722851,0.00416545766143708,0.03,0.03,0.9
"R0s908",0,0.94642995076333,0.948325073435389,11.3975843388346,11.4204067574086,0.325614793196072,0.348588156788098,1000,0.999988777437968,0.325611138963857,0.00010534135526032,0.03,0.03,0.9
"R0s909",0,0.822072251789124,0.82207759205765,11.4203325697171,11.4204067574086,0.000927855865470606,0.000974039103300454,1000,0.999989029849557,0.000927845686752172,2.54556151748167e-07,0.03,0.03,0.9
"R0s910",0,0.695830104769319,0.695830110679911,11.4204066604002,11.4204067574086,9.86229476528271e-07,1.01736765799261e-06,1000,0.999989030662313,9.86218658244106e-07,2.23102306562788e-10,0.03,0.03,0.9
"R0s911",0,0.569582629299582,0.569582629302174,11.4204067573566,11.4204067574086,3.90519994558443e-10,3.96944954739955e-10,1000,0.999989030663376,3.90515710813165e-10,6.99377595322259e-14,0.03,0.03,0.9
"R0s912",0,0.443335147924573,0.443335147924435,11.4204067574121,11.4204067574086,4.37976254380886e-14,4.40105410834349e-14,1000,0.999989030663377,4.37971450071919e-14,5.82210144293563e-18,0.03,0.03,0.9
"R0s913",0,0.317087666546821,0.317087666546696,11.4204067574131,11.4204067574086,8.50805683980436e-19,8.48621867759497e-19,1000,0.999989030663377,8.50796351206488e-19,7.46300934147502e-23,0.03,0.03,0.9
"R0s914",0,0.190840185168929,0.190840185168957,11.4204067574069,11.4204067574086,1.06283438941698e-24,1.05769265461579e-24,1000,0.999989030663377,1.06282273082879e-24,4.61434525436978e-29,0.03,0.03,0.9
"R0s915",0,1.00000000000001,3.48202895410705,0.900000000000007,3.13382605869634,0,82.9221047708201,1000,0.593430340259404,0,0.356410097562861,0.06,0.06,0.9
"R0s916",0,1.00000000000022,2.78916808603038,1.123570169325,3.13382605869634,16.1888735178236,80.9443675891293,1000,0.674883002564572,10.9255955678469,0.2783276187148,0.06,0.06,0.9
"R0s917",0,0.999999999999674,2.09630721795371,1.49492690377433,3.13382605869634,28.8396247904271,72.0990619760491,1000,0.775735002943747,22.3719064216985,0.185934742858508,0.06,0.06,0.9
"R0s918",0,1.00000000252104,1.40344634987704,2.23295038450982,3.13382605869634,26.2042490331221,43.6737484337727,1000,0.892788352533709,23.3948483236642,0.0750862027302129,0.06,0.06,0.9
"R0s919",0,0.710585479957282,0.710585481800367,3.13382605056796,3.13382605869634,2.29148657714e-07,2.61250706521451e-07,1000,0.956449149672912,2.19169038819244e-07,2.46227756995459e-10,0.06,0.06,0.9
"R0s920",0,0.364155047762026,0.364155047762032,3.13382605869629,3.13382605869634,1.18924459946833e-22,1.14005783657863e-22,1000,0.956449150026907,1.13745198633557e-22,5.67947720861478e-26,0.06,0.06,0.9
"R0s921",0,0.329512004358155,0.329512004358199,3.13382605869593,3.13382605869634,6.80612959488641e-25,6.46369963661268e-25,1000,0.956449150026891,6.50971686600197e-25,2.89321703781747e-28,0.06,0.06,0.9
"R0s922",0,0.294868960954366,0.294868960954365,3.13382605869634,3.13382605869634,2.47528430302121e-27,2.33383333808809e-27,1000,0.956449150026909,2.36748356769959e-27,9.25138873586483e-31,0.06,0.06,0.9
"R0s923",0,0.260225917550613,0.260225917550532,3.13382605869732,3.13382605869634,5.32444624028956e-30,4.9960302066069e-30,1000,0.956449150026952,5.09256208088915e-30,1.72253962253206e-33,0.06,0.06,0.9
"R0s924",0,0.225582874146735,0.225582874146698,3.13382605869686,3.13382605869634,6.18631081573247e-33,5.7922029871262e-33,1000,0.956449150026932,5.91689172150973e-33,1.69720700528439e-36,0.06,0.06,0.9
"R0s925",0,0.190939830742856,0.190939830742865,3.1338260586962,3.13382605869634,3.3820395474597e-36,3.1690831562594e-36,1000,0.956449150026903,3.2347488505252e-36,7.65076325421713e-40,0.06,0.06,0.9
"R0s926",0,0.156296787339036,0.156296787339032,3.13382605869643,3.13382605869634,7.30861950626568e-40,6.87635547898626e-40,1000,0.956449150026913,6.99032291463793e-40,1.30889194065388e-43,0.06,0.06,0.9
"R0s927",0,0.121653743935108,0.121653743935198,3.13382605869403,3.13382605869634,4.47480056817997e-44,4.24290260149807e-44,1000,0.956449150026809,4.27991919997522e-44,5.94843729180647e-48,0.06,0.06,0.9
"R0s928",0,0.0870107005313883,0.0870107005313646,3.13382605869719,3.13382605869634,4.48251631359281e-49,4.30138617509879e-49,1000,0.956449150026946,4.28729891811776e-49,3.93192731919108e-53,0.06,0.06,0.9
"R0s929",0,0.0523676571275392,0.0523676571275311,3.13382605869682,3.13382605869634,1.9312016259226e-55,1.88503179052133e-55,1000,0.95644915002693,1.84709615364429e-55,8.38440226110432e-60,0.06,0.06,0.9
"R0s930",0,1.00105923217371,1.27398533815351,0.900953308956342,1.14658680433816,0,24.7041212198168,1000,0.593817742071261,0,0.106102123390785,0.09,0.09,0.9
"R0s931",0,0.99551806392751,1.02048526709038,1.11853439965288,1.14658680433816,0.610165178326474,3.04200172056663,1000,0.673241659003496,0.41078861692268,0.0104902803100737,0.09,0.09,0.9
"R0s932",0,0.766982536786816,0.76698519602726,1.14658282896807,1.14658680433816,0.000165635813685975,0.000354156883775126,1000,0.682279377824476,0.000113009899907118,1.06788672355004e-06,0.09,0.09,0.9
"R0s933",0,0.513485124964209,0.513485124964137,1.14658680433832,1.14658680433816,6.19340578130553e-12,7.39368308998725e-12,1000,0.682280640879073,4.22564086569329e-12,1.77467143400206e-14,0.09,0.09,0.9
"R0s934",0,0.259985053900922,0.259985053901014,1.14658680433775,1.14658680433816,4.99125158087781e-29,4.03847393700332e-29,1000,0.682280640878893,3.4054343273891e-29,5.36326371544133e-32,0.09,0.09,0.9
"R0s935",0,0.133235018369384,0.133235018369453,1.14658680433756,1.14658680433816,5.74438526087872e-47,4.55554174477396e-47,1000,0.682280640878833,3.91928285724726e-47,2.74334692638074e-50,0.09,0.09,0.9
"R0s936",0,0.120560014816328,0.120560014816297,1.14658680433845,1.14658680433816,2.23659212009876e-49,1.79195862142579e-49,1000,0.682280640879116,1.52598350508616e-49,9.50752749900586e-53,0.09,0.09,0.9
"R0s937",0,0.107885011263151,0.107885011263141,1.14658680433826,1.14658680433816,6.26362826164638e-52,5.08360413858746e-52,1000,0.682280640879056,4.27355230458426e-52,2.34103451772034e-55,0.09,0.09,0.9
"R0s938",0,0.0952100077099915,0.0952100077099844,1.14658680433824,1.14658680433816,1.1992258065932e-54,9.88648671732048e-55,1000,0.682280640879049,8.182085518811e-55,3.87967851490112e-58,0.09,0.09,0.9
"R0s939",0,0.0825350041568128,0.0825350041568282,1.14658680433794,1.14658680433816,1.4876177848723e-57,1.24923001192786e-57,1000,0.682280640878954,1.0149728156456e-57,4.08126167739596e-61,0.09,0.09,0.9
"R0s940",0,0.0698600006037082,0.069860000603672,1.14658680433875,1.14658680433816,1.14522214913042e-60,9.82392368994113e-61,1000,0.68228064087921,7.8136290185777e-61,2.59069221797353e-64,0.09,0.09,0.9
"R0s941",0,0.0571849970504428,0.057184997050516,1.14658680433669,1.14658680433816,4.61029820125451e-64,4.05156207621433e-64,1000,0.682280640878556,3.14551721139318e-64,8.25652800020557e-68,0.09,0.09,0.9
"R0s942",0,0.0445099934973344,0.0445099934973599,1.1465868043375,1.14658680433816,8.83727376564365e-68,7.97985236150581e-68,1000,0.682280640878813,6.02950080844488e-68,1.17475556786296e-71,0.09,0.09,0.9
"R0s943",0,0.031834989944197,0.0318349899442037,1.14658680433791,1.14658680433816,4.82949063339387e-72,4.49479117765602e-72,1000,0.682280640878945,3.29506796447083e-72,4.23628266597398e-76,0.09,0.09,0.9
"R0s944",0,0.0191599863910142,0.0191599863910476,1.14658680433616,1.14658680433816,4.1949665655816e-77,4.03801641032984e-77,1000,0.682280640878388,2.86214447682842e-77,1.8212643716534e-81,0.09,0.09,0.9
"R0s945",0,0.524383476230482,0.52438348334387,0.471945128607433,0.471945135009483,0,7.90271051332548e-07,1000,0.376212259919338,0,5.55187134853395e-09,0.12,0.12,0.9
"R0s946",0,0.420040641776604,0.420040641781292,0.471945135004217,0.471945135009483,1.75121355109647e-10,4.65659783218735e-10,1000,0.376212263909573,6.58828014647125e-11,3.01077834106949e-12,0.12,0.12,0.9
"R0s947",0,0.31569780021862,0.315697800218714,0.471945135009343,0.471945135009483,2.60226614143552e-15,2.98245173488404e-15,1000,0.376212263912771,9.79004436373011e-16,1.6777322498933e-17,0.12,0.12,0.9
"R0s948",0,0.211354958656039,0.211354958656135,0.471945135009268,0.471945135009483,1.12705268052264e-24,7.58464622978145e-25,1000,0.376212263912724,4.24011040488328e-25,3.22948030109108e-27,0.12,0.12,0.9
"R0s949",0,0.107012117093577,0.107012117093557,0.471945135009571,0.471945135009483,3.30184076755841e-46,1.79815689178264e-46,1000,0.376212263912913,1.2421929902431e-46,3.54793632335731e-49,0.12,0.12,0.9
"R0s950",0,0.0548406963122692,0.0548406963122678,0.471945135009495,0.471945135009483,9.79114773285567e-66,6.50417385861568e-66,1000,0.376212263912866,3.68354985488296e-66,4.67595988409741e-69,0.12,0.12,0.9
"R0s951",0,0.0496235542341089,0.0496235542341389,0.471945135009198,0.471945135009483,5.84932511873692e-68,4.02360540935908e-68,1000,0.376212263912681,2.20058784528133e-68,2.48648910622834e-71,0.12,0.12,0.9
"R0s952",0,0.0444064121559982,0.04440641215601,0.471945135009358,0.471945135009483,3.71450671042339e-70,2.65140611425664e-70,1000,0.376212263912781,1.3974429788476e-70,1.38829893189085e-73,0.12,0.12,0.9
"R0s953",0,0.0391892700778542,0.039189270077881,0.47194513500916,0.471945135009483,2.204038832427e-72,1.63549238125305e-72,1000,0.376212263912657,8.29186438898771e-73,7.13040201200027e-76,0.12,0.12,0.9
"R0s954",0,0.0339721279997554,0.0339721279997521,0.471945135009528,0.471945135009483,1.21161276598561e-74,9.36060547666193e-75,1000,0.376212263912887,4.55823581677203e-75,3.32404519490556e-78,0.12,0.12,0.9
"R0s955",0,0.0287549859216677,0.0287549859216232,0.471945135010213,0.471945135009483,6.72308513785022e-77,5.41431855775065e-77,1000,0.376212263913314,2.52930708019258e-77,1.52087910285593e-80,0.12,0.12,0.9
"R0s956",0,0.0235378438435003,0.0235378438434943,0.471945135009603,0.471945135009483,3.80208617262579e-79,3.19469560741044e-79,1000,0.376212263912933,1.43039144659561e-79,6.80911072844208e-83,0.12,0.12,0.9
"R0s957",0,0.0183207017655042,0.0183207017653654,0.471945135013058,0.471945135009483,2.03029672127431e-81,1.78106499021757e-81,1000,0.376212263915088,7.63822525929988e-82,2.6989119506554e-85,0.12,0.12,0.9
"R0s958",0,0.0131035596871685,0.0131035596872365,0.471945135007033,0.471945135009483,1.0602541075223e-83,9.71450158355688e-84,1000,0.37621226391133,3.98880598112253e-84,9.30022737008202e-88,0.12,0.12,0.9
"R0s959",0,0.00788641760912016,0.00788641760910757,0.471945135010237,0.471945135009483,4.64793721838691e-86,4.44890249024427e-86,1000,0.376212263913329,1.74861098345636e-86,2.01792370098575e-90,0.12,0.12,0.9
"R0s960",0,0.230230205947671,0.230230205947707,0.207207185352904,0.207207185352937,0,2.72861860174851e-12,1000,0.187148778326987,0,3.93652183890452e-14,0.15,0.15,0.9
"R0s961",0,0.18441855347354,0.184418553473581,0.207207185352891,0.207207185352937,5.12378943995764e-16,6.67276598909534e-16,1000,0.187148778326976,9.58910934092736e-17,8.8090879952169e-18,0.15,0.15,0.9
"R0s962",0,0.138606900999411,0.138606900999454,0.207207185352873,0.207207185352937,1.40688520030559e-21,7.99916320004426e-22,1000,0.187148778326962,2.63296846483474e-22,9.07046606366015e-24,0.15,0.15,0.9
"R0s963",0,0.0927952485252965,0.0927952485253272,0.207207185352868,0.207207185352937,1.36525984462114e-32,4.74359355107849e-33,1000,0.187148778326958,2.55506712019698e-33,3.91204408655506e-35,0.15,0.15,0.9
"R0s964",0,0.0469835960512077,0.0469835960512004,0.207207185352969,0.207207185352937,1.02882074382345e-58,3.60895322623946e-59,1000,0.18714877832704,1.92542545324075e-59,1.10550167140067e-61,0.15,0.15,0.9
"R0s965",0,0.0240777698140602,0.0240777698141371,0.207207185352275,0.207207185352937,8.17081956705753e-78,4.75382434234823e-78,1000,0.187148778326476,1.52915889990088e-78,3.90213952012508e-81,0.15,0.15,0.9
"R0s966",0,0.0217871871904699,0.0217871871904307,0.207207185353309,0.207207185352937,2.27514738747134e-79,1.40727637364213e-79,1000,0.187148778327316,4.25791054079847e-80,9.67142205156299e-83,0.15,0.15,0.9
"R0s967",0,0.0194966045667252,0.0194966045667244,0.207207185352945,0.207207185352937,7.33536792997165e-81,4.82002425959982e-81,1000,0.187148778327021,1.3728051466734e-81,2.74159780991357e-84,0.15,0.15,0.9
"R0s968",0,0.0172060219430377,0.0172060219430181,0.207207185353173,0.207207185352937,3.18499721873191e-82,2.22049744622118e-82,1000,0.187148778327206,5.96068338461225e-83,1.03039521094343e-85,0.15,0.15,0.9
"R0s969",0,0.0149154393194575,0.0149154393193117,0.207207185354962,0.207207185352937,1.72348274557574e-83,1.27280429234183e-83,1000,0.18714877832866,3.22547690305025e-84,4.72835438827136e-87,0.15,0.15,0.9
